GEOID,year,median_income_hh,median_house_value,pct_single_father,pct_single_mother,fertility,pct_bachelors,pct_born_us,pct_only_speaks_english
11001009503,2014,80179,384000,0,10.8,62,23.6,96.3,93.5
11001009504,2014,65682,358400,6.5,6.3,0,17,89.5,84.4
11001009505,2014,70967,348800,0,2.4,0,20.5,90.3,88.2
11001009507,2014,53789,291400,0,6.1,19,16.2,87.9,86.3
11001009508,2014,60000,312500,3.1,7.2,54,24,76.1,76
11001009509,2014,68973,342000,2.6,3.1,25,16.4,92.2,88.3
11001009601,2014,26607,278500,6.1,21.6,22,11,99.5,98.8
11001009602,2014,22949,260400,0.4,29.4,137,3.9,97.7,94
11001009603,2014,39295,229400,0.9,10.8,44,7.7,96.3,94.6
11001009604,2014,49196,196600,4.8,3.9,0,11.3,98,94.4
11001009700,2014,35833,228400,0,26.2,32,11.1,99.4,98.5
11001009801,2014,26389,168500,4.7,20.7,170,9.2,95.6,94.4
11001009802,2014,30658,119400,0,22.2,52,12.8,98.1,99
11001009803,2014,25500,240900,2.2,14.4,92,4.6,98,96.2
11001009804,2014,43098,223300,1.1,17.1,29,8.7,96.5,92.1
11001009807,2014,39758,219300,3,14.4,37,8.8,95.9,97.8
11001009810,2014,28922,166200,2.7,35.2,43,5.2,99.1,98.9
11001009811,2014,29375,191100,4.8,27.3,20,5.6,98.2,97.6
11001009901,2014,82151,358700,0.5,2.8,44,23,98.7,96.8
11001009902,2014,42355,228100,2.9,7.7,98,14.1,97.8,95.6
11001009903,2014,61094,244100,3.4,22.9,26,13.7,92.6,95.3
11001009904,2014,33237,222900,1.1,17.2,95,7.8,96.5,98.1
11001009905,2014,42788,178600,3.4,19.9,54,5.8,97.7,97.4
11001009906,2014,43929,173900,5,17.5,95,6.7,96.2,95.5
11001009907,2014,24831,225700,3.4,32,38,5.2,98.7,100
11001010100,2014,80992,446800,0,0.5,14,32,72.3,72.7
11001010200,2014,92917,547700,0.7,2.2,56,34,84.5,80.6
11001010300,2014,61926,462600,2.4,7.5,0,18.5,79.1,65.4
11001010400,2014,35410,258300,4.5,11.8,43,16.7,95.6,96.4
11001010500,2014,75938,322100,0.7,0,12,37,81,80.2
11001010600,2014,84505,469500,1.4,3.2,58,33,89,87
11001010700,2014,73300,554700,0,0,0,37.2,72.2,75.3
11001010800,2014,30694,220700,0,0,0,37.8,84.5,80.4
11001010900,2014,32092,132000,7.5,27.2,60,6.6,96.1,94.4
11001011000,2014,87906,294200,0,4.4,117,27,86.3,85.7
11001011100,2014,58833,342200,0.8,5.9,25,19.8,89.2,90.1
11001000100,2015,175048,1001900,0,3.1,53,20.9,73.3,73.9
11001000201,2015,NA,NA,0,0,0,0,77.5,70.1
11001000202,2015,153705,1112700,0.9,2.2,37,33.9,82,77.3
11001000300,2015,125078,787400,0.3,1.4,37,33.5,80.5,82.4
11001000400,2015,178750,1246200,0.8,1.1,22,21.6,71.2,71
11001000501,2015,107448,965900,0,3.2,0,28.5,77.6,77.1
11001000502,2015,114152,921900,0.4,0.4,6,30.2,84.5,80.2
11001000600,2015,158625,961500,0.6,3.1,57,27.6,82.6,81.5
11001000701,2015,80223,403100,0,0.9,14,34,74.7,77.4
11001000702,2015,72346,316500,1.5,2.7,20,39,77.1,73.4
11001000801,2015,121265,822200,1.4,1.2,55,33.4,73.5,70.9
11001000802,2015,91307,875700,0.5,4.8,63,38.3,76.4,69.8
11001000901,2015,231542,1394400,0,2.4,19,28.6,77.8,73.2
11001000902,2015,200893,1088100,1.9,6,10,24,76.2,78.8
11001001001,2015,153992,873200,3.2,4.1,34,31.7,76.3,74.3
11001001002,2015,82847,440500,0.5,0,61,30.7,87.1,77.7
11001001100,2015,149265,901400,1.8,3.5,38,36.8,83.7,82.9
11001001200,2015,106667,852600,1.8,5.4,10,35.6,75.9,72.5
11001001301,2015,128395,1210000,3.8,0,10,28.8,85.7,85.9
11001001302,2015,98143,396500,2.7,1.1,18,30,73.3,72.1
11001001401,2015,112700,961200,0.5,1.6,65,33.7,79.1,80
11001001402,2015,118693,823700,0.7,4.1,161,28.5,82.2,80.5
11001001500,2015,200031,943800,0,1.7,62,29.8,84.1,84.8
11001001600,2015,143194,771600,0.5,6.3,92,28.8,88.4,86.5
11001001702,2015,92543,477500,3.4,3.3,20,27.5,84.3,84.9
11001001803,2015,52411,541100,2.2,4.9,140,19,53,45.1
11001001804,2015,46283,436600,1.7,10.9,9,12.8,54.3,52.1
11001001901,2015,74344,389300,2.3,7.2,50,23.6,78.5,75.6
11001001902,2015,88291,453300,0.8,5.8,29,14.2,82.2,77.3
11001002001,2015,63385,697100,0.5,1.7,65,26,70,60.1
11001002002,2015,80703,540900,3.4,4.5,38,20.2,75.4,64.8
11001002101,2015,57565,338200,0.8,9,52,16.9,61.3,60.8
11001002102,2015,65387,412000,0.8,13.8,70,22.9,81.3,79.8
11001002201,2015,65638,423500,0,6.2,69,24.4,79.7,78.6
11001002202,2015,48274,379800,6.4,16.1,9,16.8,73.9,66.9
11001002301,2015,97500,458300,3.5,3.9,66,19.1,82.4,80.3
11001002302,2015,59630,306200,0,6.7,0,21,86.1,86.1
11001002400,2015,96667,450500,0.7,8.3,48,23.7,77.9,76.2
11001002501,2015,35370,638400,0.7,5.5,105,17,73.3,75.1
11001002502,2015,64616,568700,2.5,1.8,126,15,70.6,64.8
11001002600,2015,135164,909800,0.6,3.1,74,28.2,77.1,75.4
11001002701,2015,56630,656700,3.5,2.5,69,29.6,70.5,67.3
11001002702,2015,87043,781600,0.4,2,79,24.1,74.9,67.9
11001002801,2015,48641,373100,8.1,9.7,70,17.1,61.3,54.3
11001002802,2015,49338,485600,1.5,10.9,37,22.3,57.6,56.2
11001002900,2015,92900,559700,0.8,2.7,36,28.9,71.2,71.9
11001003000,2015,70238,589500,1.7,14,26,33.5,86.7,83.4
11001003100,2015,81356,461500,2.2,4,32,27.8,61.7,50.3
11001003200,2015,80848,389400,2.5,8.6,34,18,75,73.4
11001003301,2015,105132,587700,0.7,3.2,21,40.8,86.7,86.5
11001003302,2015,112500,635100,1.8,8,40,34.4,86.9,88.8
11001003400,2015,80500,602900,5,3.2,13,27.1,91.8,88.9
11001003500,2015,69190,472500,2.7,8.4,12,26.2,82.7,83.8
11001003600,2015,91250,750000,3.3,3.7,35,32.1,81.7,80.7
11001003700,2015,73232,479100,0,10.5,76,26.5,74.3,77.6
11001003800,2015,92885,574000,2.2,0,42,30.8,71.6,69.8
11001003900,2015,89662,396000,0,0.7,44,34.5,79,81.3
11001004001,2015,104775,494000,0,1.1,31,37.2,87.9,78.7
11001004002,2015,90886,524300,1,0,17,33.2,73.8,71.9
11001004100,2015,123456,742600,0.5,0.5,45,28.2,73.5,73.4
11001004201,2015,96650,578600,0,1.4,15,31.4,81.2,82.2
11001004202,2015,102308,463300,0,0,33,31.8,80.4,82.3
11001004300,2015,80000,NA,3.4,2.4,52,34.1,74,81
11001004400,2015,148766,670000,0,1.2,22,35.7,77.8,84.6
11001004600,2015,64235,530700,1.2,8,133,23.3,92.9,87.2
11001004701,2015,24767,NA,0,16.1,51,12.5,87.2,91.3
11001004702,2015,94688,524400,0,4.7,0,28.7,86.2,85.2
11001004801,2015,103273,585200,0,0,26,30.7,88.4,90.5
11001004802,2015,63015,577400,4.9,5.2,67,24.1,78.2,80.7
11001004901,2015,67104,671000,2.6,10.8,68,31.8,81.3,77.7
11001004902,2015,81591,498900,0.5,6.2,25,25.6,74,81.1
11001005001,2015,133686,769600,0,0,78,39.2,77.2,78.5
11001005002,2015,81128,496400,0,0,65,21.7,74,74.4
11001005201,2015,102420,518000,0,0,12,32.1,78.5,83.5
11001005301,2015,89097,438500,0.6,0.5,40,37.5,83.4,87.5
11001005500,2015,97558,679200,0,2,38,28,68.1,69.5
11001005600,2015,71250,536300,0,0,19,29.9,69.1,73.3
11001005800,2015,124306,462700,0.9,0.6,54,25.1,75.3,71.7
11001005900,2015,99330,453100,0,0,0,41.7,83.5,84.9
11001006202,2015,NA,NA,0,0,395,0,100,100
11001006400,2015,22969,NA,0.7,15.3,54,14.2,91.2,92.6
11001006500,2015,128750,892400,0.4,0.9,75,31.9,87.3,86.9
11001006600,2015,143485,915400,1,0,21,33.1,89.6,86.2
11001006700,2015,136797,803200,0.8,1.9,44,31,91.1,92.2
11001006801,2015,75742,468700,1.7,4.8,65,26,95,92.4
11001006802,2015,113250,606000,1.8,3.4,95,22.8,96.2,91.7
11001006804,2015,NA,NA,0,0,56,2.5,91.6,93.4
11001006900,2015,108571,693900,0,0.8,54,25.9,91.4,93.4
11001007000,2015,112096,696300,0,0,83,32.7,90.5,89.5
11001007100,2015,72904,487200,2.6,12.5,80,24.2,94.8,96
11001007200,2015,106897,NA,0,2.6,35,35.9,92.2,91.8
11001007301,2015,75625,NA,1.7,4.8,142,23.7,87.5,85
11001007304,2015,29542,205800,0,23.1,131,7.7,97.8,95.5
11001007401,2015,15205,272200,3.6,38.3,64,3.7,98.2,98.3
11001007403,2015,31399,160300,6.2,24.1,57,4.8,99.6,98.8
11001007404,2015,28569,NA,0,35.6,30,12.1,98.3,97.3
11001007406,2015,37344,NA,0,32.5,6,3.5,99,99.9
11001007407,2015,34531,218800,0.8,23.9,71,10.9,98,95.9
11001007408,2015,22353,365800,2.8,30.6,108,2.5,98.5,98.5
11001007409,2015,33990,253600,3.5,31.1,31,5.9,97.5,99.6
11001007502,2015,26422,233800,1.3,29.7,28,7.5,97.2,97.4
11001007503,2015,26125,273600,3.7,32.7,100,6.5,97,95.7
11001007504,2015,17159,281700,2.2,21.9,33,5.7,97.1,96.2
11001007601,2015,35438,225700,3.5,11,55,7.7,97.8,95.3
11001007603,2015,48847,247000,0,7.7,76,16.7,92.8,88.7
11001007604,2015,53462,360500,0.6,14.8,0,15.1,96.4,97.8
11001007605,2015,34761,248000,5,7,69,8.8,91.7,93.7
11001007703,2015,25588,227800,1.9,28.5,93,4.1,99,98.8
11001007707,2015,49012,272000,0,19.5,38,10.7,99.1,96.9
11001007708,2015,28438,NA,5.4,18.4,81,2,99.7,98.8
11001007709,2015,33372,235300,0.8,15.8,21,7.3,96.8,93.4
11001007803,2015,38074,196400,2.6,9.1,42,11.9,89.1,84.4
11001007804,2015,39732,211300,3.7,11.2,71,6.2,93.3,96.9
11001007806,2015,29638,214100,0.8,13.6,43,8.6,97.4,96.9
11001007807,2015,38289,192100,0,22.4,80,8.3,96.1,96.5
11001007808,2015,35718,251600,3.4,19.1,143,17.6,84.7,88.6
11001007809,2015,39508,207300,0.7,19,55,7.7,93.5,94.8
11001007901,2015,43854,456000,6,12.3,34,13,97.2,97.7
11001007903,2015,50188,331000,3.1,9.9,82,22.5,96.6,92.2
11001008001,2015,121776,593800,0,5.3,38,29.7,87.5,89.9
11001008002,2015,110208,546600,0,1.9,60,32.9,91,89.5
11001008100,2015,129340,799100,0.7,0,57,44.8,94.4,95.2
11001008200,2015,102339,858600,0,1.3,36,41.8,90.2,91.6
11001008301,2015,143787,783700,1.2,0,88,31.7,90.8,90.3
11001008302,2015,120417,708600,2.6,0,8,34.6,87.6,87.7
11001008402,2015,78375,596600,1.4,2.3,70,32.5,89.4,89.5
11001008410,2015,107266,545300,0,7.8,72,33.9,94.6,95.6
11001008701,2015,73611,463200,0,4.4,38,21.6,90.7,85.2
11001008702,2015,48977,368200,1.1,4.3,25,20.1,86.8,87.1
11001008802,2015,59000,382900,2.1,8.8,6,18.8,91.6,93.7
11001008803,2015,20313,224300,0,24.2,19,14.9,82.2,84
11001008804,2015,39766,NA,0,9,41,11,86.6,89.1
11001008903,2015,37167,286900,3,27.3,130,17.4,90.8,92.7
11001008904,2015,27031,184300,1.7,10.2,40,9.7,81.8,86.4
11001009000,2015,34157,361100,2,7.4,59,14.7,94.1,93.8
11001009102,2015,45517,335800,5.2,17.9,77,15.9,91.8,86.3
11001009201,2015,52734,479300,3.9,9.5,37,12.9,90.6,85.8
11001009203,2015,80250,414900,0,8.9,54,26.2,90.6,89.7
11001009204,2015,21801,NA,0.9,13.7,29,9.4,81.6,79.5
11001009301,2015,77636,496900,1.3,3,97,19.7,92,89
11001009302,2015,62063,402300,0,1.7,112,17.8,82.1,81.7
11001009400,2015,84726,436100,0.5,10.5,61,22.8,90.2,86.4
11001009501,2015,42115,327600,4.7,11,45,11,73.2,70.1
11001009503,2015,87167,408100,0,10.2,58,27.8,95.2,93.5
11001009504,2015,71678,371700,4.2,2.4,0,14.7,89.7,82.4
11001009505,2015,57472,372200,4.5,2.8,33,24,82.9,92
11001009507,2015,60170,294700,0,9.4,39,18.5,88.6,80.5
11001009508,2015,65046,312600,3.6,7,25,21.2,77.2,75.7
11001009509,2015,60036,355100,4.6,4.4,68,20.1,90.5,85.9
11001009601,2015,32794,287500,5.1,20.5,11,8,98.6,99.6
11001009602,2015,23132,266900,0.5,29.5,130,4.1,98.1,93.7
11001009603,2015,39013,224000,1.3,14.3,32,9,95.2,94.1
11001009604,2015,49141,195600,4.2,3.1,19,11.9,98.5,94.4
11001009700,2015,32404,226900,0,26.9,31,10.9,96.9,96.6
11001009801,2015,24531,201300,5.6,24,104,6,93.4,93.2
11001009802,2015,26932,177100,0,26.5,115,9.3,98.5,98.3
11001009803,2015,20772,265200,3.7,14.8,114,5.1,97.8,95.9
11001009804,2015,35819,222200,2.7,22.4,46,5.8,96.7,90.6
11001009807,2015,43657,213700,1.4,19.2,42,9.7,96.9,98.8
11001009810,2015,29840,157900,2.2,31.4,39,6.7,98.6,100
11001009811,2015,28681,214600,4.3,26.6,18,5.1,98.9,97.9
11001009901,2015,81134,361700,0.5,5.1,33,19.7,98.9,97.2
11001009902,2015,52727,238300,4.2,9.4,57,13.3,97.6,95.6
11001009903,2015,60574,264100,3.3,23.2,23,14.8,92.8,94.6
11001009904,2015,33333,246200,1.2,20.5,76,8.1,97.6,98.5
11001009905,2015,43626,164800,2.6,16.7,91,7.1,96.5,95.4
11001009906,2015,46979,191400,4.6,17.8,78,8.2,96.8,95.7
11001009907,2015,24735,NA,7.9,28.5,35,5.4,98.4,100
11001010100,2015,90625,399600,0,0.2,39,30.5,66.2,68.3
11001010200,2015,100670,522900,0.6,0,81,28.4,84.7,81.5
11001010300,2015,60911,464900,2.6,10.4,18,18.9,79.2,66.4
11001010400,2015,35417,259700,6.9,15.4,38,14.5,95,96.3
11001010500,2015,69063,332600,0.2,0,12,36.1,81.7,83.5
11001010600,2015,104688,568000,1.3,2.2,43,38.6,88.6,88.5
11001010700,2015,71458,648100,0,0,0,31.8,77.3,78.1
11001010800,2015,35129,316700,0,0,0,31.4,81.1,78.2
11001010900,2015,33698,NA,5.8,31.2,38,8.8,96.3,96.1
11001011000,2015,82548,306400,0,4,88,29.3,89.2,89.4
11001011100,2015,68750,346000,1.2,7.3,25,23.6,90.3,88.4
11001000100,2016,167188,968900,0,2.5,44,20.6,74.6,76.7
11001000201,2016,NA,NA,0,0,0,0,82.4,69
11001000202,2016,161378,1206500,1.1,2.1,36,35.1,78,73.5
11001000300,2016,131127,844200,0,1.8,42,34,80.7,79.6
11001000400,2016,181406,1294600,0.8,1.4,28,21.6,71.6,72.9
11001000501,2016,102398,633100,0.8,4.7,0,28.1,76.5,70.1
11001000502,2016,119650,953500,1,0.6,0,29.5,81.7,77.8
11001000600,2016,203529,1011700,0.6,2.8,92,28.3,80.5,80.4
11001000701,2016,82054,469600,0,1.2,0,31.6,75,80.2
11001000702,2016,70718,293100,1.8,5.3,52,28.7,74.2,69.4
11001000801,2016,145592,780400,1.7,1.1,55,34,75.1,74.3
11001000802,2016,93750,948800,0.6,3.7,26,40.1,75.3,69.4
11001000901,2016,235517,1382000,0,1.8,14,27.9,75.5,67.9
11001000902,2016,202250,1109500,1.9,4.7,9,31.2,76,78.7
11001001001,2016,160412,886800,2.8,3.9,27,29,76.5,74.6
11001001002,2016,91473,421200,0.6,0,58,27.8,82.7,74.4
11001001100,2016,156250,905300,1.8,4.9,76,40.1,84.7,85.2
11001001200,2016,105000,852000,2.5,5.2,8,32.8,75.4,73.3
11001001301,2016,131162,1523700,3.6,0,15,28.3,84.4,86.3
11001001302,2016,106987,393200,2.4,1.2,28,33.5,75.1,74.7
11001001401,2016,114618,1007900,0,3,71,33.7,81.7,78.6
11001001402,2016,107348,833300,0.6,2.7,162,26.5,84.6,79.6
11001001500,2016,203796,971000,0.8,2.6,16,27.8,85,85.1
11001001600,2016,170053,781700,1.3,5.7,81,26.5,88.8,83.3
11001001702,2016,89268,447400,3.8,3.8,31,24.9,83.3,83.6
11001001803,2016,50227,564700,5.2,5.5,133,18.6,46.5,37.1
11001001804,2016,41894,444000,1.3,10.5,29,16.6,57.4,50.7
11001001901,2016,74875,412800,2.3,7.1,72,25.4,80.5,77.9
11001001902,2016,82344,472300,0.9,4,67,16.4,84,76.7
11001002001,2016,63906,702700,1.1,2,46,25,67.7,56
11001002002,2016,82500,554900,3.8,7.1,46,22.7,76.7,71.2
11001002101,2016,58480,362800,0.7,9.9,58,17.1,62.4,57.8
11001002102,2016,71528,436600,0.9,7.5,64,25.1,79.3,79.2
11001002201,2016,67470,511700,1.3,4.7,63,25.7,76.1,73.8
11001002202,2016,53073,434100,5.5,15.2,16,16.8,74.3,67.2
11001002301,2016,105931,490700,2.9,1.5,58,19.1,83.8,85.3
11001002302,2016,60205,293900,1.3,1,0,23.3,89.1,86.8
11001002400,2016,104651,479800,0,6,30,25,76.3,77.5
11001002501,2016,48893,663700,3.9,9,62,12.2,72.7,71
11001002502,2016,65129,570900,1.1,2.7,64,15.4,70.8,62.1
11001002600,2016,142417,904100,0.8,3.5,79,28.8,80.7,81.5
11001002701,2016,54780,585400,3.6,5,106,24.5,66.1,58.9
11001002702,2016,76541,799600,0.3,2.8,65,25.7,74.8,66.3
11001002801,2016,47610,370000,5.7,8.4,66,17.2,62.5,55.9
11001002802,2016,57652,378600,0.7,10.1,24,21.2,60.2,55
11001002900,2016,93672,582900,0.8,2.5,28,27.4,72.1,70.2
11001003000,2016,77609,652800,0,12.9,30,35,86.5,83.1
11001003100,2016,84278,504000,2.2,6.6,4,32.5,68.6,62.5
11001003200,2016,86307,506700,1.6,8.7,37,18.9,77,77
11001003301,2016,118198,639400,0.4,3.3,18,40.1,86.8,85.8
11001003302,2016,121375,671200,2.8,5.1,14,37.8,85.5,88
11001003400,2016,87535,595000,4.2,6.6,11,27.1,90.9,87.4
11001003500,2016,77500,486900,2.8,4.4,13,31.2,85.2,86.2
11001003600,2016,92288,770100,2.4,3.5,56,29.4,80.7,77
11001003700,2016,79904,514600,0,11.4,78,24.5,75.8,77
11001003800,2016,95454,614900,1.4,0,60,30.5,71.1,70.7
11001003900,2016,91009,380300,0,0.6,48,31.3,75.7,72.9
11001004001,2016,117055,529100,0,1,62,33.9,87,79.2
11001004002,2016,97125,569100,1.9,0,33,32.8,76.3,73
11001004100,2016,132431,900600,1.4,0.4,54,28.5,74.4,75.1
11001004201,2016,104818,632000,0,1.3,11,35.2,84,86.8
11001004202,2016,105538,475300,0,0,23,34.6,80.9,80.5
11001004300,2016,84375,669400,0,2,39,38,76.6,78.4
11001004400,2016,154402,684900,0,1.2,21,31,77.8,84.7
11001004600,2016,92738,584500,1.1,3.1,68,25.8,92.9,90.5
11001004701,2016,29643,494100,0,16.2,133,13.1,87.5,89.9
11001004702,2016,100179,497700,0,5.5,4,29.1,85.9,85.3
11001004801,2016,106806,608800,0,1.6,29,32.4,85.9,89.8
11001004802,2016,59980,652200,4.4,5.2,79,23.9,80.3,78.6
11001004901,2016,77750,664000,1.2,7.7,55,34.4,79.6,77.6
11001004902,2016,95500,499700,0,4.3,27,26.5,73.4,80.5
11001005001,2016,131354,729200,0,0,0,43.2,76.1,76.7
11001005002,2016,80833,453400,0,0,65,24,74,72.7
11001005201,2016,109074,576300,0,0,17,30,79.4,83.2
11001005301,2016,89340,466900,0.7,0.5,41,36.9,81.8,86.1
11001005500,2016,77808,676600,0,2.7,25,30.2,70.7,75.2
11001005600,2016,65833,469900,0,0,31,24.6,67.4,66.9
11001005800,2016,135718,498900,0.9,0,49,27.5,75.4,75
11001005900,2016,100000,457800,0,0,6,39.3,82.6,84.5
11001006202,2016,NA,NA,0,0,0,0,100,100
11001006400,2016,23485,502200,0.4,20.2,74,18.5,92.9,94
11001006500,2016,121779,897300,0.6,1.3,61,30.7,87,88.6
11001006600,2016,146920,1040400,0.7,0.6,30,38.2,86.1,86.5
11001006700,2016,137829,810300,0.7,1.4,27,35.7,91.7,92.7
11001006801,2016,83750,506500,1.8,2.5,36,27,93.1,89.5
11001006802,2016,130809,645700,0.5,4.1,87,27.4,96.2,93.8
11001006804,2016,NA,NA,81.3,0,139,3.8,91.3,93.6
11001006900,2016,124045,737300,0,0.7,70,30.2,90,93.2
11001007000,2016,121354,776400,0,0,99,34.2,90.2,89.1
11001007100,2016,69145,488100,2.9,10.2,69,25.7,94.7,96.2
11001007200,2016,95481,508100,0,2.6,41,38.7,93.3,92.2
11001007301,2016,76734,NA,1.7,3.9,202,25,89.7,83.8
11001007304,2016,31782,251200,0,22.2,128,5.2,98.1,98.5
11001007401,2016,14692,265500,2.1,37.1,53,3.5,99,98.5
11001007403,2016,24758,163000,6.7,21.7,61,3.3,95.4,94.9
11001007404,2016,35357,304900,0.8,33.3,31,7.1,98.1,93.7
11001007406,2016,30000,261400,0,36.1,10,3.1,95.7,93
11001007407,2016,38138,245000,1.2,23.6,58,12.7,97,94.2
11001007408,2016,21735,328600,4.9,28.2,95,3.3,98.8,98.8
11001007409,2016,35625,253700,3.9,33.5,34,5.9,95.7,96.5
11001007502,2016,25027,256500,2,28.7,51,6,98.6,99.3
11001007503,2016,29476,308900,4.3,29.3,100,10.7,98.1,96.4
11001007504,2016,18618,305200,2.5,20.5,50,5.1,97.3,96.4
11001007601,2016,34107,237600,3.3,10.8,53,8.7,96.9,95.7
11001007603,2016,47770,260000,0,6.7,95,15.5,93.3,89.8
11001007604,2016,51594,381300,0.6,16,0,13.8,95.8,97.3
11001007605,2016,35042,246700,4.8,8.1,104,9.8,91.2,91.4
11001007703,2016,25540,238100,1.9,28.7,106,2.9,95.5,93.8
11001007707,2016,39746,273400,0,20.1,52,9.2,99.1,97.1
11001007708,2016,35046,172700,5.7,18.2,77,0.4,100,99.3
11001007709,2016,35423,235500,1.3,16.7,17,10.5,96.4,93.2
11001007803,2016,37234,235500,2.7,11.1,87,12.8,91.3,86.4
11001007804,2016,45396,216000,3.8,10.6,63,8.8,93.5,96.4
11001007806,2016,33125,267900,0.9,11.2,70,6,98,97.1
11001007807,2016,46115,255400,0,21.4,142,9.4,94.5,93.7
11001007808,2016,32376,247000,4,17.9,126,16.2,83.9,88.8
11001007809,2016,40521,207800,0.8,21.3,60,4.8,96.6,96
11001007901,2016,47847,470300,6.4,10.3,11,15.8,97.3,97.9
11001007903,2016,62717,385700,1.8,9.2,99,20.6,95.3,90.6
11001008001,2016,135532,612800,0,8,66,29.7,88,91.4
11001008002,2016,114000,594400,0,1.8,89,30.4,90.9,90.5
11001008100,2016,137875,838300,0.7,0,53,43.6,93.5,94.3
11001008200,2016,112784,922700,0.6,0.6,34,41,88.6,89.4
11001008301,2016,132386,780400,1.2,0,38,36.5,89.5,89
11001008302,2016,123542,716700,3.1,0,15,36,89.4,90.3
11001008402,2016,79750,611500,1.4,3.6,37,31.6,93.7,92.5
11001008410,2016,108304,599800,0,1.8,54,43.7,92.5,95.3
11001008701,2016,98681,572300,0,3.9,59,22.5,88.3,84.1
11001008702,2016,51518,385100,0,3.7,19,21.4,82.9,83.3
11001008802,2016,62609,476800,1.7,7.6,43,20.9,92.4,93.2
11001008803,2016,17303,NA,0,24.3,16,16.2,84,85.6
11001008804,2016,43382,321200,1.2,12.4,43,13.4,87.1,89
11001008903,2016,40313,302000,1.5,24.3,120,16.8,88.9,89.6
11001008904,2016,28949,213600,1.8,8.9,33,12.4,82.2,86.1
11001009000,2016,37868,352200,1.8,5.7,36,14.5,92.9,93.3
11001009102,2016,42054,330300,4.6,17.4,85,18.2,90.7,87.4
11001009201,2016,75703,567100,4.2,7.3,58,25.3,89.8,84.7
11001009203,2016,84531,490500,0,8.3,55,22.7,87.1,81.5
11001009204,2016,23177,318700,0.8,19,20,11,85.7,90
11001009301,2016,91389,558800,1.8,3.7,84,19.2,90.4,91.5
11001009302,2016,61836,444600,0,0,64,18.4,82.3,87.1
11001009400,2016,96250,501400,0.5,9.1,92,20.7,89.4,85.7
11001009501,2016,45455,347800,3.5,10.3,27,12.1,70.9,67.7
11001009503,2016,93349,443100,0,10.9,55,24.7,96.5,92
11001009504,2016,74728,409700,0.8,3.1,15,17,90.7,86.3
11001009505,2016,63897,377100,2.3,5.8,44,24.4,84.9,89.1
11001009507,2016,61905,305200,1.4,11,36,12.9,85.1,79.5
11001009508,2016,56894,336100,3,9.3,44,19.4,76.2,71.1
11001009509,2016,58819,368800,0.7,7.5,106,20.2,90.7,84.7
11001009601,2016,30893,301700,3.5,20.9,14,9.7,98.2,99.6
11001009602,2016,23188,276100,0,29.1,118,3.7,98,94
11001009603,2016,40551,233700,1.8,14,57,6.9,95.9,95.1
11001009604,2016,51944,195600,1.5,2.7,22,12.8,97.6,94.8
11001009700,2016,32083,236600,0,26.4,38,10.7,96.7,96.4
11001009801,2016,21845,210700,9,21.1,83,6.1,92.1,94.3
11001009802,2016,26205,145200,0,27,144,10.4,94.6,95.8
11001009803,2016,20208,264800,4.5,18.6,130,5,97.5,95.9
11001009804,2016,36405,220500,3.5,20.5,32,8.5,95.8,90.2
11001009807,2016,39720,224800,2.3,14,60,12.7,96.1,97.6
11001009810,2016,28042,161700,3.4,24.8,52,6.2,98.3,100
11001009811,2016,29148,212800,1.8,28.1,18,6.5,98.9,97.2
11001009901,2016,84103,389800,0,6.4,45,23.2,98.5,95.8
11001009902,2016,47306,259200,2.8,12.8,0,9,98.4,97.3
11001009903,2016,52284,274700,5.2,12.2,27,9.1,90.7,92.7
11001009904,2016,31357,249000,3.8,24,85,9.3,97.1,97.4
11001009905,2016,43829,163900,1.3,15.5,106,8,95.8,94.5
11001009906,2016,42813,183300,2.7,17.8,95,6.8,96.7,94.7
11001009907,2016,27328,200700,7.8,29.1,23,7.6,98.4,100
11001010100,2016,87037,392900,0,0.1,40,27.8,66.6,71
11001010200,2016,101250,551300,0.7,0,81,26.6,85.1,81.4
11001010300,2016,59063,454800,3.9,9.4,17,18.3,79.6,62.1
11001010400,2016,38750,271300,6.6,16.4,22,11.4,95.9,96.2
11001010500,2016,71985,357000,0.3,1,8,36.6,80.5,77.3
11001010600,2016,108571,616700,0.5,1.2,33,37.4,89.7,90.7
11001010700,2016,72731,560300,0,0,0,32.3,78.4,77.2
11001010800,2016,32132,NA,0,0,0,33,80.4,76.2
11001010900,2016,31755,NA,4.8,29.4,47,9.7,96.1,95.8
11001011000,2016,81667,320300,0,3.1,60,30.4,89.6,90.9
11001011100,2016,59716,386200,2.3,7.6,70,19.7,89.5,87.8
11001000100,2017,168477,1048200,1.3,3.2,46,25.8,72.9,72.6
11001000201,2017,NA,NA,NA,NA,0,0,80.6,67.4
11001000202,2017,162981,1195300,0.7,1.1,38,34.6,76.3,74.5
11001000300,2017,133008,893000,0,4.4,42,35.6,81.5,80.5
11001000400,2017,143229,1223700,0.8,1.8,21,26.6,71.7,69.8
11001000501,2017,109081,675400,0.7,3.7,0,26.2,78.7,72.5
11001000502,2017,129779,978900,1.1,0.6,0,28.9,82.9,80.2
11001000600,2017,221103,949200,0.7,1.5,89,26.9,83,82.4
11001000701,2017,89889,451800,0,0.9,30,30,73.3,79
11001000702,2017,71671,280900,0.8,5.4,45,24.8,70,65.6
11001000801,2017,148456,774000,2.3,0.5,29,32.2,75.2,73.3
11001000802,2017,99808,983600,0.5,5.5,24,37.4,75.5,71
